ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_PN1
28417	-3.6793	-5.5633	2.532				-5.244179500589172	-2.8302772662880624	2.538617650901812	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2nc3cc(Br)ccc3cc2c1	-2.5419	-6.6089	3.655	0.1788	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3nc4cc(-c5cc6[nH]c7ccoc7c6o5)ccc4cc3c2)=C2C(=O)NC(c3ccc4nc5cc(-c6cc7[nH]c8ccoc8c7o6)ccc5cc4c3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0941824417921908
28513	-3.3432	-5.4985	2.597				-5.190254539993675	-2.5349171213889443	2.623542128932121	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc(Br)cc1	-0.236	-7.7621	7.803	1.3259	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4[nH]c5ccoc5c4o3)cc2)=C2C(=O)NC(c3ccc(-c4cc5[nH]c6ccoc6c5o4)cc3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.040257367434975
28500	-3.2587	-5.4132	2.384				-5.119269985382627	-2.4606596615734864	2.345251147078953	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc(Br)o1	-0.2124	-7.5619	6.216	0.3166	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4[nH]c5ccoc5c4o3)o2)=C2C(=O)NC(c3ccc(-c4cc5[nH]c6ccoc6c5o4)o3)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.9692726630727748
28458	-4.0544	-5.7035	2.2159999999999997				-5.360850480149184	-3.1599100849481614	2.125754034631385	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4[nH]c5ccoc5c4o3)c3nonc23)=C2C(=O)NC(c3ccc(-c4cc5[nH]c6ccoc6c5o4)c4nonc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.2108536674848114
28378	-3.894	-5.7827	2.374				-5.426758765321456	-3.018952729274794	2.3321858427665982	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2ccncc2c(Br)c2cnccc12	-2.6831	-6.7631	3.628	0.208	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3cc4[nH]c5ccoc5c4o3)c3cnccc23)=C2C(=O)NC(c3c4ccncc4c(-c4cc5[nH]c6ccoc6c5o4)c4cnccc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.2767620916991858
28515	-3.8584	-5.8174	2.537				-5.455635248850218	-2.9876679296365656	2.5451503030579894	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cnc(Br)nc1	-1.0814	-7.7719	4.541	0.006999999999999999	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ncc(-c3cc4[nH]c5ccoc5c4o3)cn2)=C2C(=O)NC(c3ncc(-c4cc5[nH]c6ccoc6c5o4)cn3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.305638636146645
28329	-3.3724	-5.4753	2.7060000000000004				-5.170948072619979	-2.5605776873843453	2.7659539459367943	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(ccc4cc(-c5cc6[nH]c7ccoc7c6o5)ccc43)c2)=C2C(=O)NC(c3ccc4c(ccc5cc(-c6cc7[nH]c8ccoc8c7o6)ccc54)c3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0209508593317738
28364	-4.0352	-5.6482	2.338				-5.3148311850730865	-3.143037384019677	2.285150747242119	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5cc6[nH]c7ccoc7c6o5)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6cc7[nH]c8ccoc8c7o6)cccc5nc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1648342753250245
28472	-3.4889	-5.42	2.376				-5.124928777543882	-2.662956315413941	2.3347989036290686	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cc2oc3cc(Br)oc3c2o1	-0.7714	-6.6145	4.5089999999999995	0.8631	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3oc4cc(-c5cc6[nH]c7ccoc7c6o5)oc4c3o2)=C2C(=O)NC(c3cc4oc5cc(-c6cc7[nH]c8ccoc8c7o6)oc5c4o3)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.9749314671719882
28391	-3.9704	-5.5938	2.173				-5.2695608477830405	-3.0860920183860485	2.0695732260882567	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3cc4[nH]c5ccoc5c4o3)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4cc5[nH]c6ccoc6c5o4)c4cccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1195638425313132
28413	-3.8401	-5.6002	2.506				-5.274886769817163	-2.9715861365641056	2.504647859689688	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	O=C1c2cc(Br)ccc2-c2ccc(Br)cc21	-2.7228	-7.1417	2.93	0.0111	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)C(=O)c2cc(-c4cc5[nH]c6ccoc6c5o4)ccc2-3)=C2C(=O)NC(c3ccc4c(c3)C(=O)c3cc(-c5cc6[nH]c7ccoc7c6o5)ccc3-4)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1248897758011613
28452	-3.7194	-5.7279	2.61				-5.381155557904277	-2.865516605206404	2.640527024538183	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c(ccc3nc(Br)ccc32)n1	-2.1457	-7.2465	4.124	0.0119	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(ccc4nc(-c5cc6[nH]c7ccoc7c6o5)ccc43)n2)=C2C(=O)NC(c3ccc4c(ccc5nc(-c6cc7[nH]c8ccoc8c7o6)ccc54)n3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.231158788076108
28358	-3.9636	-5.5292	2.154				-5.21580232225111	-3.0801162701405445	2.0447491478947817	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3ncncc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4ncncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0658052035887802
28392	-3.6818	-5.6475	2.721				-5.314248662350606	-2.8324742325547922	2.7855519024053264	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c(c1)nnc1cc(Br)ccc12	-2.6315	-7.1928	2.906	0.0051	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)nnc2cc(-c4cc5[nH]c6ccoc6c5o4)ccc23)=C2C(=O)NC(c3ccc4c(c3)nnc3cc(-c5cc6[nH]c7ccoc7c6o5)ccc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1642517513736363
28372	-3.6463	-5.5709	2.596				-5.2505040330046935	-2.8012773115672327	2.6222355985008856	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cccc2cc3c(Br)cncc3cc12	-2.4017	-6.4008	3.54	0.1972	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3cc4c(-c5cc6[nH]c7ccoc7c6o5)cncc4cc23)=C2C(=O)NC(c3cccc4cc5c(-c6cc7[nH]c8ccoc8c7o6)cncc5cc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.100506987550136
28410	-3.7864	-5.7404	2.38				-5.391557749377173	-2.9243953011547554	2.3400250253540107	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ncc(Br)c2ncccc12	-2.1612	-7.5092	4.325	0.0012	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cnc(-c3cc4[nH]c5ccoc5c4o3)c3cccnc23)=C2C(=O)NC(c3cnc(-c4cc5[nH]c6ccoc6c5o4)c4cccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.24156100149378
28429	-3.5975	-5.6859	2.642				-5.346204194555344	-2.7583925300406724	2.68233599833772	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cncc2c(Br)cccc12	-1.6894	-7.1397	4.381	0.0554	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cncc3c(-c4cc5[nH]c6ccoc6c5o4)cccc23)=C2C(=O)NC(c3cncc4c(-c5cc6[nH]c7ccoc7c6o5)cccc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1962073509927262
28360	-4.181	-5.9419	2.313				-5.559241075920269	-3.271164456695344	2.2524874864612308	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2cnncc2c(Br)c2oncc12	-2.6712	-7.4909	3.985	0.0002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3c(-c3cc4[nH]c5ccoc5c4o3)c3cnoc23)=C2C(=O)NC(c3c4cnncc4c(-c4cc5[nH]c6ccoc6c5o4)c4cnoc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.4092446817866664
28351	-3.2392	-5.3684	2.645				-5.0819885311437645	-2.443523324692996	2.6862555896314264	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c(c1)[nH]c1cc(Br)ccc12	-0.9119	-6.3092	4.003	0.0567	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)[nH]c2cc(-c4cc5[nH]c6ccoc6c5o4)ccc23)=C2C(=O)NC(c3ccc4c(c3)[nH]c3cc(-c5cc6[nH]c7ccoc7c6o5)ccc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.9319911301838344
28376	-3.9025	-5.6234	2.28				-5.294193237190861	-3.0264224145816745	2.2093719822304583	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3cnncc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4cnncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1441962839043631
28502	-3.9837	-6.0901	2.509				-5.682569458022933	-3.0977798789250497	2.5085674509833944	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1nnc(Br)o1	-0.3952	-9.5556	7.2570000000000014	0.1176	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2nnc(-c3cc4[nH]c5ccoc5c4o3)o2)=C2C(=O)NC(c3nnc(-c4cc5[nH]c6ccoc6c5o4)o3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.5325733240665962
28473	-3.7479	-5.7229	2.678				-5.376994681315118	-2.8905620206471205	2.7293710938621993	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cc2ccc3cc(Br)nc4ccc(n1)c2c34	-2.8436	-7.062	3.846	0.0534	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3ccc4cc(-c5cc6[nH]c7ccoc7c6o5)nc5ccc(n2)c3c45)=C2C(=O)NC(c3cc4ccc5cc(-c6cc7[nH]c8ccoc8c7o6)nc6ccc(n3)c4c56)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.226997902709038
28363	-3.4517	-5.5164	2.64				-5.205150478182863	-2.6302654573650064	2.6797229374752494	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c(c1)oc1cc(Br)ccc12	-1.1576	-6.8899	4.4030000000000005	0.0245	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)oc2cc(-c4cc5[nH]c6ccoc6c5o4)ccc23)=C2C(=O)NC(c3ccc4c(c3)oc3cc(-c5cc6[nH]c7ccoc7c6o5)ccc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0551533370490818
28501	-3.7212	-5.7	2.4819999999999998				-5.357937866536772	-2.8670984209184494	2.473291129340036	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cnc(Br)o1	-0.2393	-8.3572	5.95	0.0003	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ncc(-c3cc4[nH]c5ccoc5c4o3)o2)=C2C(=O)NC(c3ncc(-c4cc5[nH]c6ccoc6c5o4)o3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.207941047727862
28469	-4.2618	-5.8593	2.614				-5.490503394667368	-3.3421704064360425	2.6457531462631247	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cc2nnc3cc(Br)cc4nnc(c1)c2c34	-3.6164	-7.0833	2.286	0.0061	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3nnc4cc(-c5cc6[nH]c7ccoc7c6o5)cc5nnc(c2)c3c45)=C2C(=O)NC(c3cc4nnc5cc(-c6cc7[nH]c8ccoc8c7o6)cc6nnc(c3)c4c56)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.340506855522684
28325	-3.427	-5.4723	2.654				-5.168451546666483	-2.608559430649718	2.6980143635125464	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c3ccc(Br)cc3c3ccccc3c2c1	-1.5327	-6.6107	4.758	0.0006	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c4ccc(-c5cc6[nH]c7ccoc7c6o5)cc4c4ccccc4c3c2)=C2C(=O)NC(c3ccc4c5ccc(-c6cc7[nH]c8ccoc8c7o6)cc5c5ccccc5c4c3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.018454328111532
28459	-3.8284	-5.613	2.352				-5.285538613885409	-2.961304334435811	2.303442173279416	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc(Br)c2nccnc12	-2.4209	-7.3322	3.509	0.0066	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4[nH]c5ccoc5c4o3)c3nccnc23)=C2C(=O)NC(c3ccc(-c4cc5[nH]c6ccoc6c5o4)c4nccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.135541642340858
28373	-3.8855	-5.8359	2.602				-5.4710304922301045	-3.0114830439679134	2.6300747810882985	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cncc2c(Br)cncc12	-2.1442	-7.2675	4.423	0.1577	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cncc3c(-c4cc5[nH]c6ccoc6c5o4)cncc23)=C2C(=O)NC(c3cncc4c(-c5cc6[nH]c7ccoc7c6o5)cncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.3210339120048002
28510	-3.5332	-5.4463	2.536				-5.146814988402858	-2.7018865576603885	2.543843772626754	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cc2cc3oc(Br)cc3cc2o1	-1.0701	-6.4273	4.362	0.0865	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3cc4oc(-c5cc6[nH]c7ccoc7c6o5)cc4cc3o2)=C2C(=O)NC(c3cc4cc5oc(-c6cc7[nH]c8ccoc8c7o6)cc5cc4o3)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.9968177242027734
28365	-3.6278	-5.582999999999998	2.6889999999999996				-5.2605733543504565	-2.785019761193434	2.74374292860579	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2c3ccc(Br)cc3c3nccnc3c2c1	-2.3462	-6.9589	3.875	0.0095	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c4ccc(-c5cc6[nH]c7ccoc7c6o5)cc4c4nccnc4c3c2)=C2C(=O)NC(c3ccc4c5ccc(-c6cc7[nH]c8ccoc8c7o6)cc5c5nccnc5c4c3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1105763301384428
28336	-4.4636	-5.8934	2.375				-5.518880573005429	-3.519509523486449	2.3334923731978336	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cnc(Br)c2nonc12	-2.9272	-8.3449	3.944	0.0002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ncc(-c3cc4[nH]c5ccoc5c4o3)c3nonc23)=C2C(=O)NC(c3ncc(-c4cc5[nH]c6ccoc6c5o4)c4nonc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.3688840937260953
28486	-4.2026	-5.9609	2.658				-5.575052406959072	-3.2901462452398875	2.7032404852374885	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1nc2ccc3nc(Br)nc4ccc(n1)c2c34	-3.6232	-7.343	3.136	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2nc3ccc4nc(-c5cc6[nH]c7ccoc7c6o5)nc5ccc(n2)c3c45)=C2C(=O)NC(c3nc4ccc5nc(-c6cc7[nH]c8ccoc8c7o6)nc6ccc(n3)c4c56)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.425056046181529
28418	-3.7578	-5.7023	2.539				-5.359851869767785	-2.8992620070633697	2.5477633639204607	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cnc2cc(Br)ncc2c1	-2.1608	-7.5098	4.3260000000000005	0.0012	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cnc3cc(-c4cc5[nH]c6ccoc6c5o4)ncc3c2)=C2C(=O)NC(c3cnc4cc(-c5cc6[nH]c7ccoc7c6o5)ncc4c3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.209855054996714
28338	-3.4669	-5.4095	2.645				-5.1161909367066505	-2.6436230122667213	2.6862555896314264	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3cc4c(-c5cc6[nH]c7ccoc7c6o5)cccc4cc23)=C2C(=O)NC(c3cccc4cc5c(-c6cc7[nH]c8ccoc8c7o6)cccc5cc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.9661936079011448
28398	-3.8825	-5.7909	2.404				-5.433582602927675	-3.008846684447838	2.371381755703664	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cnc(-c3cc4[nH]c5ccoc5c4o3)c3ccncc23)=C2C(=O)NC(c3cnc(-c4cc5[nH]c6ccoc6c5o4)c4ccncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.2835859437011778
28414	-4.1217	-5.6748	2.491				-5.336967048527412	-3.2190524168485197	2.4850499032211557	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1cncc2cc3c(Br)nccc3cc12	-2.6831	-6.763	3.628	0.2085	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2nccc3cc4c(-c5cc6[nH]c7ccoc7c6o5)cncc4cc23)=C2C(=O)NC(c3nccc4cc5c(-c6cc7[nH]c8ccoc8c7o6)cncc5cc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1869701854778336
28402	-4.1926	-6.066	2.4290000000000003				-5.6625140328631876	-3.2813583801729687	2.4040450164845524	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1nnc(Br)c2oncc12	-2.1835	-8.3758	4.069	0.0039	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2nnc(-c3cc4[nH]c5ccoc5c4o3)c3oncc23)=C2C(=O)NC(c3nnc(-c4cc5[nH]c6ccoc6c5o4)c4oncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.5125178565973212
28448	-4.7715	-5.9689	2.0380000000000003				-5.581709809501727	-3.7900878888968585	1.8931916178714605	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Cn1c(=O)c2ccc3c4c(Br)cc5c(=O)n(C)c(=O)c6ccc(c7c(Br)cc(c1=O)c2c37)c4c65	-4.1602	-6.8714	2.927	1.4396	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	Cn1c(=O)c2ccc3c4c(-c5cc6[nH]c7ccoc7c6o5)cc5c(=O)n(C)c(=O)c6ccc(c7c(C8=C9C(=O)NC(c%10cc%11c(=O)n(C)c(=O)c%12ccc%13c%14c(-c%15cc%16[nH]c%17ccoc%17c%16o%15)cc%15c(=O)n(C)c(=O)c%16ccc(c%10c%13c%12%11)c%14c%16%15)=C9C(=O)N8)cc(c1=O)c2c37)c4c65	4.7423	-5.865075859612794	0.13627383189597367	1.4317134627688408
28514	-3.5826	-5.6485	2.56				-5.315080837668437	-2.745298611090964	2.5752005029764065	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc(Br)nc1	-0.6286	-7.7549	5.23	0.0061	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4[nH]c5ccoc5c4o3)cn2)=C2C(=O)NC(c3ccc(-c4cc5[nH]c6ccoc6c5o4)cn3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1650839284470496
28447	-3.9715	-5.9118	2.504				-5.534192598853536	-3.0870586835434093	2.502034798827217	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccnc2c(Br)ccnc12	-2.2435	-7.3229	4.484	0.1389	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccnc3c(-c4cc5[nH]c6ccoc6c5o4)ccnc23)=C2C(=O)NC(c3ccnc4c(-c5cc6[nH]c7ccoc7c6o5)ccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.3841961518769124
28451	-3.3941	-5.4655	2.705				-5.162792754505229	-2.5796473545795577	2.7646474155055585	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc2cc(Br)ccc2c1	-1.3048	-6.7351	4.276	0.0023	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3cc(-c4cc5[nH]c6ccoc6c5o4)ccc3c2)=C2C(=O)NC(c3ccc4cc(-c5cc6[nH]c7ccoc7c6o5)ccc4c3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0127955240123199
