ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_expPCBM
20013	-4.3643	-6.1342	2.084				-5.719268389539312	-3.4322460233719534	1.9532920177082944	Brc1cnc2cc3cc(Br)cnc3cc2c1	-2.7177	-6.8827	3.6860000000000004	0.1753	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cnc4cc5cccnc5cc4c3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cnc5cc6cccnc6cc5c4)c4nonc34)=C12	3.7812	-6.7615695667306905	-1.9413462313836376	1.5292722486189412
10095	-4.0871	-5.8553	2.1519999999999997				-5.4871746933960415	-3.1886464037169837	2.042136087032311	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4cnncc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4occ5cnncc45)c4ccncc34)=C12	4.167	-7.167995399572742	-1.5030434181714352	1.2971780628438256
10247	-4.0262	-5.8403	2.242				-5.474692063628565	-3.135128305459452	2.1597238258435083	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4cnncc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4occ5cnncc45)c4cccnc34)=C12	4.167	-7.167995399572742	-1.5030434181714352	1.284695406742618
10255	-4.363	-6.0719	2.171				-5.667423867238396	-3.431103600913254	2.0669601652257854	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4cnncc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4occ5cnncc45)c4nccnc34)=C12	4.167	-7.167995399572742	-1.5030434181714352	1.4774276169452607
10222	-4.3813	-6.2718	2.242				-5.833775713272963	-3.4471853939857144	2.1597238258435083	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3occ4cnncc34)c3nonc23)=C2C(=O)NC(c3ccc(-c4occ5cnncc45)c4nonc34)=C12	4.167	-7.167995399572742	-1.5030434181714352	1.643779813920687
10155	-4.1222	-6.1688	2.252				-5.748061655536293	-3.2194918101018657	2.1727891301558637	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3occ4cnncc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4occ5cnncc45)c4cccnc34)=C12	4.167	-7.167995399572742	-1.5030434181714352	1.5580655753590622
10122	-4.3727	-6.1145	2.189				-5.702874535778028	-3.4396278300281637	2.090477712988025	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4cnncc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4occ5cnncc45)c4ncncc34)=C12	4.167	-7.167995399572742	-1.5030434181714352	1.5128783602726898
15915	-4.0629	-6.0638	2.22				-5.660683247163958	-3.167379770255041	2.130980156356326	Brc1nccc2c(Br)nccc12	-2.145	-7.2679	4.422	0.1578	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4cnccc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4nccc5cnccc45)c4ccncc34)=C12	4.4279	-7.498136553850883	-1.5069872533323367	1.4706869826506082
16075	-4.3829	-6.2505	2.198				-5.816050379003144	-3.4485914523964216	2.102236486869145	Brc1nccc2c(Br)nccc12	-2.145	-7.2679	4.422	0.1578	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4cnccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4nccc5cnccc45)c4nccnc34)=C12	4.4279	-7.498136553850883	-1.5069872533323367	1.6260544422569694
30035	-3.6871	-5.3888	2.209				-5.098964907627533	-2.8371318010402584	2.116608321612736	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4ccccc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4occ5ccccc45)c4cccnc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	0.9089674580962739
30060	-4.371	-5.881	2.065				-5.508561599064317	-3.4381338929667886	1.92846793951482	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3occ4ccccc34)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5occ6ccccc56)=C4C(=O)N3C)=C2C(=O)N1	4.008	-6.306439478587666	-0.8255128650491392	1.318565013630561
30043	-4.0219	-5.5868	2.144				-5.263735620558218	-3.1313495234806763	2.0316838435824267	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4ccccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4occ5ccccc45)c4nccnc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.0737385186322124
29894	-4.4326	-5.8594	2.16				-5.490586612199151	-3.492267141779004	2.052588330482195	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3occ4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4occ5ccccc45)c4nonc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.3005899888448225
30010	-4.0612	-5.7547	2.253				-5.4034578564221665	-3.165885833193665	2.174095660587099	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3occ4ccccc34)c3nonc23)=C2C(=O)NC(c3ccc(-c4occ5ccccc45)c4nonc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.213461049258393
29916	-4.1949	-5.7561	2.186				-5.404622901867132	-3.28337958913836	2.0865581216943183	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5occ6ccccc56)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6occ7ccccc67)cccc5nc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.2146260971611735
29910	-4.022	-5.6025	2.1919999999999997				-5.276800773048175	-3.1314374021313465	2.0943973042817317	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4ccccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4occ5ccccc45)c4ncncc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.0868036986848084
29928	-3.9258	-5.6839	2.197				-5.344539843919679	-3.0468981401875936	2.1009299564379096	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4ccccc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4occ5ccccc45)c4cnncc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.154542912460694
29907	-4.3121	-5.6643	2.062				-5.328229207690177	-3.3863733677226406	1.9245483482211123	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3occ4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4occ5ccccc45)c4nonc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.1382322418217834
30030	-3.5142	-5.1979	2.184				-4.940102639453453	-2.6851896140332445	2.083945060831848	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4ccccc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4occ5ccccc45)c4ccccc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	0.7501048547815743
acb_4010	-4.2581	-6.2903	2.032				-5.8491709566528485	-3.3389188963612826	1.8853524352840472	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3occ4ccccc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.659175089778841
acb_4069	-4.4345	-6.2149	2.227				-5.786424937688335	-3.4939368361417182	2.140125869374975	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Cn1c(=O)c2ccc3c4c(Br)cc5c(=O)n(C)c(=O)c6ccc(c7c(Br)cc(c1=O)c2c37)c4c65	-4.1602	-6.8714	2.927	1.4396	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6cc(C7=C8C(=O)NC(c9occ%10ccccc9%10)=C8C(=O)N7)c(c7ccc(c1=O)c2c37)c4c56	4.008	-6.306439478587666	-0.8255128650491392	1.5964289384434387
acb_4006	-3.9223	-5.9987	2.046				-5.606508633973113	-3.0438223874141723	1.903643861321344	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3occ4ccccc34)=C12	4.008	-6.306439478587666	-0.8255128650491392	1.416512255171369
28331	-3.7237	-5.3561	2.15				-5.071752774734435	-2.8692953871851787	2.03952302616984	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3ccncc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4ccncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.8817552677956422
28483	-3.6671	-5.3776	2.182				-5.089644544067816	-2.819556070906422	2.081331999969376	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3cccnc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4cccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.8996470748740382
28508	-4.3293	-5.7972	2.053				-5.438825307430017	-3.4014884956377407	1.9127895743399932	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3cc4[nH]c5ccoc5c4o3)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5cc6[nH]c7ccoc7c6o5)=C4C(=O)N3C)=C2C(=O)N1	4.7423	-5.865075859612794	0.13627383189597367	1.2488285748784826
28491	-3.9891	-5.5519	2.122				-5.23469270196589	-3.1025253260611856	2.0029401740952446	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3nccnc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4nccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0446955387700692
28342	-4.4201	-5.7698	2.209				-5.416023703721427	-3.4812823104453563	2.116608321612736	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3cc4[nH]c5ccoc5c4o3)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4cc5[nH]c6ccoc6c5o4)c4nonc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.226026923066943
28458	-4.0544	-5.7035	2.2159999999999997				-5.360850480149184	-3.1599100849481614	2.125754034631385	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4[nH]c5ccoc5c4o3)c3nonc23)=C2C(=O)NC(c3ccc(-c4cc5[nH]c6ccoc6c5o4)c4nonc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.1708535830996076
28391	-3.9704	-5.5938	2.173				-5.2695608477830405	-3.0860920183860485	2.0695732260882567	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3cc4[nH]c5ccoc5c4o3)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4cc5[nH]c6ccoc6c5o4)c4cccnc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0795637581461095
28358	-3.9636	-5.5292	2.154				-5.21580232225111	-3.0801162701405445	2.0447491478947817	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3ncncc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4ncncc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0258051192035766
28355	-4.1782	-5.5979	2.178				-5.27297276658615	-3.2687038544766067	2.076105878244434	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cc4[nH]c5ccoc5c4o3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cc5[nH]c6ccoc6c5o4)c4nonc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.0829756841471057
28478	-3.4387	-5.1526	2.169				-4.9024050975556746	-2.6188412327780117	2.0643471043633146	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4[nH]c5ccoc5c4o3)c3ccccc23)=C2C(=O)NC(c3oc(-c4cc5[nH]c6ccoc6c5o4)c4ccccc34)=C12	4.7423	-5.865075859612794	0.13627383189597367	0.712407233355927
acb_16220	-4.2311	-6.1925	2.035				-5.7677842105689034	-3.315191660680604	1.8892720265777536	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3cc4[nH]c5ccoc5c4o3)=C12	4.7423	-5.865075859612794	0.13627383189597367	1.5777881719989681
acb_16279	-4.4238	-6.1325	2.231				-5.717853691498999	-3.484533820520116	2.145351991099917	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Cn1c(=O)c2ccc3c4c(Br)cc5c(=O)n(C)c(=O)c6ccc(c7c(Br)cc(c1=O)c2c37)c4c65	-4.1602	-6.8714	2.927	1.4396	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6cc(C7=C8C(=O)NC(c9cc%10[nH]c%11ccoc%11c%10o9)=C8C(=O)N7)c(c7ccc(c1=O)c2c37)c4c56	4.7423	-5.865075859612794	0.13627383189597367	1.5278575475941392
acb_16274	-4.4257	-6.2778	2.195				-5.838768765179952	-3.4862035148828303	2.0983168955754383	Brc1cc2[nH]c3cc(Br)oc3c2o1	-0.5989	-6.1986	4.644	0.8378	Cn1c(=O)c2cc(Br)c3c(=O)n(C)c(=O)c4cc(Br)c(c1=O)c2c43	-4.1024	-8.0749	3.525	0.0473	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	Cn1c(=O)c2ccc3c(=O)n(C)c(=O)c4c(C5=C6C(=O)NC(c7cc8[nH]c9ccoc9c8o7)=C6C(=O)N5)cc(c1=O)c2c34	4.7423	-5.865075859612794	0.13627383189597367	1.6487728763611684
9901	-4.2404	-5.9686	2.162				-5.5814601569063775	-3.323364375192838	2.055201391344666	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4nc5ccccc5nc4c3)c3ccncc23)=C2C(=O)NC(c3oc(-c4ccc5nc6ccccc6nc5c4)c4ccncc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.3914637252616124
10053	-4.1694	-5.9138	2.27				-5.535856949489197	-3.2609705332177192	2.196306677918103	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4nc5ccccc5nc4c3)c3cccnc23)=C2C(=O)NC(c3oc(-c4ccc5nc6ccccc6nc5c4)c4cccnc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.3458604216385341
10061	-4.3997	-6.1271	2.184				-5.713359944782709	-3.4633550657088437	2.083945060831848	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4nc5ccccc5nc4c3)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccc5nc6ccccc6nc5c4)c4nccnc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.5233637913977045
9928	-4.42	-6.189	2.191				-5.7648715969564925	-3.481194431794687	2.093090773850496	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4nc5ccccc5nc4c3)c3ncncc23)=C2C(=O)NC(c3oc(-c4ccc5nc6ccccc6nc5c4)c4ncncc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.5748755522420195
9946	-4.3485	-6.2279	2.211				-5.797243216820147	-3.4183611965662215	2.119221382475206	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4nc5ccccc5nc4c3)c3cnncc23)=C2C(=O)NC(c3oc(-c4ccc5nc6ccccc6nc5c4)c4cnncc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.6072472403978173
9925	-4.4477	-6.2168	2.0540000000000003				-5.788006070792216	-3.5055368180300497	1.9140961047712288	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc4nc5ccccc5nc4c3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc5nc6ccccc6nc5c4)c4nonc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.5980100748829247
10048	-4.0427	-5.6777	2.1430000000000002				-5.339380356949123	-3.1496282828198665	2.0303773131511904	Brc1ccc2nc3cc(Br)ccc3nc2c1	-3.1196	-7.0208	2.906	0.0054	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4nc5ccccc5nc4c3)c3ccccc23)=C2C(=O)NC(c3oc(-c4ccc5nc6ccccc6nc5c4)c4ccccc34)=C12	3.5761	-6.990439603074732	-2.2152257048836286	1.1493834146055293
29841	-3.9721	-5.943	2.219				-5.560156468769884	-3.0875859554474245	2.129673625925091	Brc1cc2ccc3nc(Br)cc4ccc(n1)c2c43	-2.8439	-7.024	3.803	0.1944	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5nccc6ccc(n3)c4c65)c3cccnc23)=C2C(=O)NC(c3oc(-c4cc5ccc6nccc7ccc(n4)c5c76)c4cccnc34)=C12	3.9181	-6.975695107418629	-2.0055118824801874	1.370159992182218
29849	-4.2829	-6.1817	2.138				-5.758796717136322	-3.3607128017272387	2.023844660995013	Brc1cc2ccc3nc(Br)cc4ccc(n1)c2c43	-2.8439	-7.024	3.803	0.1944	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5nccc6ccc(n3)c4c65)c3nccnc23)=C2C(=O)NC(c3oc(-c4cc5ccc6nccc7ccc(n4)c5c76)c4nccnc34)=C12	3.9181	-6.975695107418629	-2.0055118824801874	1.5688006596061002
