ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_expPC70BM
13764	-4.4956	-6.2679	2.065				-5.8305302295334185	-3.547630691700588	1.92846793951482	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3cccc4cccnc34)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5cccc6cccnc56)=C4C(=O)N3C)=C2C(=O)N1	4.699	-7.277753640971428	-1.1140767773159728	1.6305343022380714
13747	-4.0896	-5.9284	2.169				-5.548006709129541	-3.1908433699837118	2.0643471043633146	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cccnc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cccc5cccnc45)c4nccnc34)=C12	4.699	-7.277753640971428	-1.1140767773159728	1.3480101858140763
13598	-4.5461	-6.3398	2.1319999999999997				-5.89036363488552	-3.5920094102885245	2.0160054784076	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3cccc4cccnc34)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4cccc5cccnc45)c4nonc34)=C12	4.699	-7.277753640971428	-1.1140767773159728	1.6903678338165251
13614	-4.0784	-5.9684	2.127				-5.581293721842811	-3.1810009611087646	2.0094728262514217	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cccnc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4cccc5cccnc45)c4ncncc34)=C12	4.699	-7.277753640971428	-1.1140767773159728	1.3812972687506293
13632	-3.999	-6.0665	2.245				-5.6629301205221045	-3.1112253124774343	2.163643417137215	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cccnc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4cccc5cccnc45)c4cnncc34)=C12	4.699	-7.277753640971428	-1.1140767773159728	1.4629338396525255
13611	-4.3741	-6.1099	2.063				-5.6990465293160035	-3.440858131137533	1.9258548786523488	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cccc4cccnc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cccc5cccnc45)c4nonc34)=C12	4.699	-7.277753640971428	-1.1140767773159728	1.4990503246386866
24611	-4.3255	-6.1885	2.1719999999999997				-5.764455509297577	-3.39814910691231	2.0682666956570213	Brc1ccnc2c(Br)cccc12	-1.7876	-7.2776	4.3660000000000005	0.037000000000000005	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4ccccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccnc5ccccc45)c4nccnc34)=C12	4.699	-7.277753967515068	-1.1140765596191813	1.564459442609013
24511	-4.0623	-6.2804	2.259				-5.840932421006316	-3.1668524983510262	2.181934843174512	Brc1ccnc2c(Br)cccc12	-1.7876	-7.2776	4.3660000000000005	0.037000000000000005	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ccnc4ccccc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4ccnc5ccccc45)c4cccnc34)=C12	4.699	-7.277753967515068	-1.1140765596191813	1.6409365156557452
24478	-4.3249	-6.2403	2.178				-5.807562190761262	-3.3976218350082963	2.076105878244434	Brc1ccnc2c(Br)cccc12	-1.7876	-7.2776	4.3660000000000005	0.037000000000000005	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4ccccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4ccnc5ccccc45)c4ncncc34)=C12	4.699	-7.277753967515068	-1.1140765596191813	1.6075662150118502
24475	-4.4375	-6.2586	2.072				-5.822790999077583	-3.4965731956617936	1.9376136525334684	Brc1ccnc2c(Br)cccc12	-1.7876	-7.2776	4.3660000000000005	0.037000000000000005	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccnc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccnc5ccccc45)c4nonc34)=C12	4.699	-7.277753967515068	-1.1140765596191813	1.6227950554553228
24598	-3.7606	-5.715	2.263				-5.370420496304249	-2.901722609282107	2.187160964899454	Brc1ccnc2c(Br)cccc12	-1.7876	-7.2776	4.3660000000000005	0.037000000000000005	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4ccccc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4ccnc5ccccc45)c4ccccc34)=C12	4.699	-7.277753967515068	-1.1140765596191813	1.170423598347566
15679	-4.1095	-5.9954	2.241				-5.603762455424269	-3.2083312214668798	2.158417295412273	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4cc5cccnc5cc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4ccnc5cc6cccnc6cc45)c4cccnc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.4037660497328037
15687	-4.4198	-6.1689	2.2				-5.748144873068076	-3.4810186744933485	2.1048495477316163	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4cc5cccnc5cc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccnc5cc6cccnc6cc45)c4nccnc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.5481487719701037
15587	-4.1117	-6.295	2.254				-5.853082180646656	-3.2102645517816013	2.1754021910183345	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ccnc4cc5cccnc5cc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4ccnc5cc6cccnc6cc45)c4cccnc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.653086300927584
15554	-4.4266	-6.2253	2.147				-5.795079560993785	-3.4869944227388525	2.0356034348761325	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4cc5cccnc5cc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4ccnc5cc6cccnc6cc45)c4ncncc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.595083558910641
15572	-4.3129	-6.2719	2.224				-5.833858930804745	-3.387076396927994	2.136206278081269	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccnc4cc5cccnc5cc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4ccnc5cc6cccnc6cc45)c4cnncc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.633863010531726
15551	-4.434	-6.2894	2.069				-5.8484219988668	-3.4934974428883723	1.9336940612397615	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccnc4cc5cccnc5cc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccnc5cc6cccnc6cc45)c4nonc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.648426109316468
acb_27686	-4.1753	-6.3846	2.224				-5.927645089124383	-3.2661553736072007	2.136206278081269	Brc1ccnc2cc3c(Br)ccnc3cc12	-2.7175	-6.8827	3.6860000000000004	0.1753	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3ccnc4cc5cccnc5cc34)=C12	3.7811	-6.761568804793468	-1.9413470477473789	1.7276493667054662
22838	-3.8925	-5.5508	2.2569999999999997				-5.233777309116276	-3.0176345495147565	2.1793217823120408	Brc1nnc(Br)c2nonc12	-3.2542	-8.6913	4.996	0.2667	Brc1cc2[nH]c3cc(Br)[nH]c3c2[nH]1	-0.7048	-5.4318	4.613	0.0116	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3[nH]c4cc(-c5nncc6nonc56)[nH]c4c3[nH]2)=C2C(=O)NC(c3cc4[nH]c5cc(-c6nncc7nonc67)[nH]c5c4[nH]3)=C12	3.7337	-7.979941667597598	-2.8137261879768487	1.0337801228930146
acb_9774	-4.2466	-6.3576	2.231				-5.905176355542924	-3.3288128515343267	2.145351991099917	Brc1nnc(Br)c2nonc12	-3.2542	-8.6913	4.996	0.2667	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2nncc3nonc23)=C2C(=O)NC(c3c4ccccc4cc4ccccc34)=C12	3.7337	-7.979941667597598	-2.8137261879768487	1.7051805857232905
14363	-4.1043	-6.0291	2.18				-5.631806763635197	-3.2037615316320824	2.0787189391069054	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4ccncc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4cncc5ccncc45)c4ccncc34)=C12	4.4279	-7.498136798760933	-1.5069869812136676	1.4318104171068484
14523	-4.3555	-6.2143	2.263				-5.785925632497637	-3.424512702113065	2.187160964899454	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4ccncc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cncc5ccncc45)c4nccnc34)=C12	4.4279	-7.498136798760933	-1.5069869812136676	1.5859296111030903
14396	-4.2974	-6.359	2.255				-5.9063414009878885	-3.3734552060742704	2.17670872144957	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5cncc6ccncc56)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6cncc7ccncc67)cccc5nc34)=C12	4.4279	-7.498136798760933	-1.5069869812136676	1.7063456336260703
14390	-4.3685	-6.3074	2.187				-5.863401154587772	-3.435936926700059	2.0878646521255537	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4ccncc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4cncc5ccncc45)c4ncncc34)=C12	4.4279	-7.498136798760933	-1.5069869812136676	1.6634052966379171
14387	-4.5361	-6.2574	2.0709999999999997				-5.821792388696184	-3.5832215452216065	1.9363071221022332	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cncc4ccncc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cncc5ccncc45)c4nonc34)=C12	4.4279	-7.498136798760933	-1.5069869812136676	1.6217964429672254
14510	-3.8361	-5.7309	2.2				-5.383652083857771	-2.9680709905373384	2.1048495477316163	Brc1cnc(Br)c2ccncc12	-2.145	-7.2678	4.422	0.1578	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4ccncc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4cncc5ccncc45)c4ccccc34)=C12	4.4279	-7.498136798760933	-1.5069869812136676	1.183655213814844
26391	-3.9326	-5.8582	2.209				-5.4895880018177525	-3.052873888433098	2.116608321612736	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3ccncc23)=C2C(=O)NC(c3oc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4ccncc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.2895913552604246
26543	-3.8514	-5.8502	2.224				-5.482930599275099	-2.9815164240897234	2.136206278081269	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3cccnc23)=C2C(=O)NC(c3oc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4cccnc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.2829339386731153
26551	-4.1641	-6.0360000000000005	2.155				-5.637548773328238	-3.2563129647322526	2.046055678326017	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3nccnc23)=C2C(=O)NC(c3oc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4nccnc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.437552438913405
26518	-4.1337	-6.2219	2.261				-5.792250164913157	-3.2295978549288216	2.1845479040369837	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3nonc23)=C2C(=O)NC(c3ccc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4nonc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.5922541568610342
26451	-3.936	-6.114	2.265				-5.7024584481191125	-3.05586176255585	2.1897740257619254	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3cc4ccc5cccc6ccc(n3)c4c56)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4cc5ccc6cccc7ccc(n4)c5c67)c4cccnc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.502462250639682
26418	-4.1655	-6.058	2.12				-5.655856630320534	-3.2575432658416212	2.0003271132327742	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3ncncc23)=C2C(=O)NC(c3oc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4ncncc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.4558603345285077
26436	-4.0823	-6.1144	2.227				-5.702791318246246	-3.1844282284848617	2.140125869374975	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3cnncc23)=C2C(=O)NC(c3oc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4cnncc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.5027951214690487
26415	-4.3612	-6.0797	2.02				-5.673914834717484	-3.4295217852012088	1.8696740701092205	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cc4ccc5cccc6ccc(n3)c4c56)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cc5ccc6cccc7ccc(n4)c5c67)c4nonc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.4739185770215895
26538	-3.6333	-5.5702	2.191				-5.249921510282211	-2.78985308698024	2.093090773850496	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ccc5cccc6ccc(n3)c4c56)c3ccccc23)=C2C(=O)NC(c3oc(-c4cc5ccc6cccc7ccc(n4)c5c67)c4ccccc34)=C12	3.9698	-6.590562555727012	-1.6728781089999891	1.049924358117242
21347	-4.0533	-6.0109	2.2430000000000003				-5.6166611728506615	-3.1589434197908	2.161030356274744	Brc1ccc(Br)c2ncncc12	-2.1593	-7.4541	3.889	0.0038	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ncncc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4cccc5ncncc45)c4ccncc34)=C12	4.3661	-7.648361842088338	-1.467934903950994	1.416664794370719
21507	-4.2821	-6.1804	2.258				-5.7577148892231405	-3.3600097725218863	2.1806283127432766	Brc1ccc(Br)c2ncncc12	-2.1593	-7.4541	3.889	0.0038	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ncncc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cccc5ncncc45)c4nccnc34)=C12	4.3661	-7.648361842088338	-1.467934903950994	1.5577188083143616
21392	-4.2202	-6.3064	2.245				-5.862568979269941	-3.305612887757664	2.163643417137215	Brc1ccc(Br)c2ncncc12	-2.1593	-7.4541	3.889	0.0038	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ncncc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4cccc5ncncc45)c4cnncc34)=C12	4.3661	-7.648361842088338	-1.467934903950994	1.662573119564505
21371	-4.4517	-6.2859	2.0780000000000003				-5.845509385254389	-3.5090519640568174	1.9454528351208815	Brc1ccc(Br)c2ncncc12	-2.1593	-7.4541	3.889	0.0038	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cccc4ncncc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cccc5ncncc45)c4nonc34)=C12	4.3661	-7.648361842088338	-1.467934903950994	1.6455134895595205
21494	-3.8086	-5.6973	2.19				-5.355690993178626	-2.943904361603314	2.091784243419261	Brc1ccc(Br)c2ncncc12	-2.1593	-7.4541	3.889	0.0038	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ncncc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4cccc5ncncc45)c4ccccc34)=C12	4.3661	-7.648361842088338	-1.467934903950994	1.1556940641481401
acb_13996	-4.0131	-6.3517	2.169				-5.900266521167718	-3.123616202221789	2.0643471043633146	Brc1ccc(Br)c2ncncc12	-2.1593	-7.4541	3.889	0.0038	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3cccc4cncnc34)=C12	4.3661	-7.648361842088338	-1.467934903950994	1.700270740990151
8695	-3.6818	-5.6752	2.253				-5.337299918654543	-2.8324742325547922	2.174095660587099	Brc1ccc(Br)c2ccccc12	-1.3037	-6.7358	4.276	0.0022	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4cccnc34)=C12	4.6646	-6.7884243820165295	-0.7389154099371117	1.1373029508256935
8703	-4.0583	-5.8922	2.174				-5.517881962624032	-3.1633373523242585	2.070879756519492	Brc1ccc(Br)c2ccccc12	-1.3037	-6.7358	4.276	0.0022	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4nccnc34)=C12	4.6646	-6.7884243820165295	-0.7389154099371117	1.3178853757564952
8576	-4.192	-6.0953	2.267				-5.686896769675659	-3.2808311082689543	2.1923870866243957	Brc1ccc(Br)c2ccccc12	-1.3037	-6.7358	4.276	0.0022	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5cccc6ccccc56)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6cccc7ccccc67)cccc5nc34)=C12	4.6646	-6.7884243820165295	-0.7389154099371117	1.4869005393668442
8570	-4.0736	-5.8757	2.125				-5.504151069879809	-3.1767827858766435	2.0068597653889517	Brc1ccc(Br)c2ccccc12	-1.3037	-6.7358	4.276	0.0022	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4ncncc34)=C12	4.6646	-6.7884243820165295	-0.7389154099371117	1.3041544540451677
